X,Y,FID,ID,Year,Reported_D,Reported_T,Reported_W,Occurrence,Occurren_1,Occurren_2,Location_T,Primary_Of,Bicycle_St,Bicycle_Va,Bicycle_Ma,Bicycle_Mo,Bicycle_Ty,Bicycle_Fr,Bicycle_Co,Bicycle_Sp,Ottawa_Nei,Ottawa_N_1,Ottawa_N_2,Census_Tra,Census_T_1,X_Coordina,Y_Coordina
-8425785.04476029,5691253.61608297,4744,4879,2019,2019/10/02 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/10/01 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,RECOVERED,600,SCHWINN,GTX-2,HYBRID,MEN'S,BLACK,21,Sandy Hill,Sector 24,Central,5050058,58,368158.7011,5033795.5989
-8426224.42131837,5687723.78386765,4745,5281,2019,2019/08/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,2019/08/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,850,GIANT,ESCAPE,HYBRID,UNISEX,GRAY,18,Centretown,Sector 23,Central,5050037,37,367874.7049,5031319.5759
-8426936.99967293,5681425.81519708,4746,5462,2019,2019/10/02 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,UNIVERSITIES / COLLEGES,THEFT <BICYCLE,STOLEN,300,SPECIALIZED,N/A,OTHER,UNISEX,N/A,21,Carleton University,Sector 22,Central,5050020.01,20.01,367417.5989,5026899.9641
-8431155.89371693,5680793.19189976,4747,4412,2019,2019/05/13 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/05/13 00:00:00+00,1899/12/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,550,DAVINCI,MILANO,HYBRID,MEN'S, DARK BLUE GREEN,18,Carlington,Sector 21,Central,5050022,22,364453.6619,5026427.5679
-8424365.53903295,5688402.7916034,4748,5496,2019,2019/10/02 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/10/02 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,DWELLING UNIT,THEFT <BICYCLE,N/A,N/A,NA,N/A,N/A,N/A,N/A,0,Sandy Hill,Sector 24,Central,5050051,51,369176.709,5031808.5781
-8425981.56732936,5686833.70885141,4749,4638,2019,2019/05/13 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,500,GT,KARAKORAM 2017,MOUNTAIN,MEN'S,BLACK,27,Centretown,Sector 23,Central,5050038,38,368051.7071,5030697.5701
-8434002.83789524,5675713.81352006,4750,5452,2019,2019/08/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,2019/08/08 00:00:00+00,1899/12/30 00:00:00+00,Thursday,PARKING LOTS,THEFT <BICYCLE,STOLEN,N/A,UNKNOWN,N/A,HYBRID,UNISEX,N/A,24,Overbrook - McArthur,Sector 25,Central,5050137.05,137.05,362483.169,5022846.014
-8427574.34867503,5686652.18872099,4751,4552,2019,2019/10/01 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2019/09/27 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,900,LOUIS GARNEAU,N/A,REGULAR,UNISEX, WHITE,8,Vanier North,Sector 25,Central,5050040,40,366933.0611,5030559.2121
-8428710.78343014,5686066.17480689,4752,5014,2019,2019/05/13 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,500,GARY FISHER,NIRVANA,HYBRID,MEN'S,BLUE,18,Lowertown,Sector 24,Central,5050041,41,366138.006,5030140.6879
-8426601.9649322,5686804.26592873,4753,4393,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/06 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,400,BIANCHI,N/A,REGULAR,MEN'S, DARK BLUE,6,Sandy Hill,Sector 24,Central,5050040,40,367615.7049,5030672.5701
-8425071.89393235,5686340.39733805,4754,4878,2019,2019/10/01 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2019/09/20 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,OPEN AREAS,THEFT <BICYCLE,STOLEN,110,SUPERCYCLE,1800 MENS HARDT,MOUNTAIN,MEN'S,BLACK,0,Glebe - Dows Lake,Sector 22,Central,5050036,36,368694.8159,5030358.314
-8423567.79360393,5691834.85933355,4755,4590,2019,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Sunday,HOSPITAL,THEFT <BICYCLE,STOLEN,875,FORTIFIED,INVINCIBLE,HYBRID,MEN'S,BLACK,8,Rockcliffe Park,Sector 25,Central,5050103,103,369712.7049,5034218.6
-8426402.81406565,5684095.68840634,4756,4525,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,THEFT <BICYCLE,STOLEN,N/A,SIMCOE STEP,THROUGH CLASSIC,OTHER,UNISEX, WHITE,1,Glebe - Dows Lake,Sector 22,Central,5050019,19,367774.709,5028775.5529
-8421398.14773939,5691922.06431792,4757,5314,2019,2019/10/01 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2019/10/01 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,4000,NEXT,TREK  VERVE,HYBRID,UNISEX,GRAY,10,Centretown,Sector 22,Central,5050060,60,371236.711,5034295.5981
-8423567.79360393,5691834.85933355,4758,4637,2019,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Sunday,HOSPITAL,THEFT <BICYCLE,STOLEN,250,UNKNOWN,N/A,HYBRID,UNISEX,BLACK,0,Byward Market,Sector 24,Central,5050103,103,369712.7049,5034218.6
-8427496.98453361,5684882.67571857,4759,4526,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,800,TREK,7.3,HYBRID,MEN'S, WHITE,21,Glebe - Dows Lake,Sector 22,Central,5050035,35,366999.7049,5029319.5581
-8423897.24401542,5690791.76475816,4760,4406,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/08/20 00:00:00+00,1899/12/30 00:00:00+00,Monday,OPEN AREAS,THEFT <BICYCLE,STOLEN,70,SUPERCYCLE,N/A,RACER,MEN'S, DARK BLUE,1,Glebe - Dows Lake,Sector 22,Central,5050104,104,369488.7071,5033485.594
-8426177.25078559,5689279.89179498,4761,4979,2019,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,158,HYPER,N/A,MOUNTAIN,UNISEX,BLACK RED,18,Lowertown,Sector 24,Central,5050054,54,367896.9369,5032410.2012
-8427496.51327842,5687786.07666197,4762,4527,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,THEFT <BICYCLE,STOLEN,2500,OPUS,CITATO,HYBRID,MEN'S, WHITE,27,Glebe - Dows Lake,Sector 22,Central,5050048,48,366979.9412,5031354.328
-8421005.98066744,5688768.73952835,4763,4465,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,50,KUNSTADT,N/A,MOUNTAIN,MEN'S, ORANGE,0,Overbrook - McArthur,Sector 25,Central,5050012,12,371535.7181,5032089.577
-8430830.5547059,5685598.66871148,4764,4528,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,PARKING LOTS,THEFT >BICYCLE,STOLEN,6000,TREK,BOONE,RACER,WOMEN'S, WHITE,11,West Centretown,Sector 22,Central,5050045,45,364650.5589,5029798.6896
-8425611.01939985,5690305.34862442,4765,5216,2019,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,400,ADULT TRICYCLE,UNKNOWN,TRICYCLE,UNISEX,GRAY,5,Old Ottawa South,Sector 22,Central,5050056,56,368287.703,5033132.5921
-8426339.16717157,5687913.31944998,4766,4550,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,200,GIANT,ROAD BIKE,REGULAR,WOMEN'S, WHITE,24,Lowertown,Sector 24,Central,5050048,48,367792.7049,5031451.577
-8423567.79360393,5691834.85933355,4767,5331,2019,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Sunday,HOSPITAL,THEFT <BICYCLE,STOLEN,500,TREK,HYBRID -( 2010',HYBRID,MEN'S,GRAY,21,Rockcliffe Park,Sector 25,Central,5050103,103,369712.7049,5034218.6
-8424439.4673401,5689054.60953716,4768,4551,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/09/28 00:00:00+00,1899/12/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,90,NEXT,N/A,REGULAR,UNISEX, WHITE,2,Vanier North,Sector 25,Central,5050051,51,369120.071,5032264.734
-8424657.28009583,5683411.96320902,4769,5336,2019,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,300,SUPERCYCLE,N/A,HYBRID,WOMEN'S,GRAY,14,Rockcliffe Park,Sector 25,Central,5050016,16,369007.2704,5028308.6377
-8424930.57853422,5689496.1931862,4770,4578,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/09/19 00:00:00+00,1899/12/30 00:00:00+00,Monday,OPEN AREAS,THEFT <BICYCLE,STOLEN,500,SPECIALIZED,N/A,MOUNTAIN,MEN'S, WHITE RED,0,Vanier North,Sector 25,Central,5050053,53,368771.706,5032570.586
-8424657.28009583,5683411.96320902,4771,5608,2019,2019/05/12 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,500,ZYCLE FIX,N/A,RACER,MEN'S,RED,1,Old Ottawa South,Sector 22,Central,5050016,16,369007.2704,5028308.6377
-8426711.62735532,5684532.99375567,4772,4876,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Monday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,800,NORCO,N/A,HYBRID,MEN'S,BLACK,16,Vanier North,Sector 25,Central,5050019,19,367554.4594,5029079.9272
-8430704.60359944,5680266.97192994,4773,4606,2019,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Saturday,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,678,TREK,FX2,HYBRID,UNISEX,BLACK,0,Civic Hospital-Central Park,Sector 21,Central,5050023.02,23.02,364774.6921,5026061.557
-8424930.57853422,5689496.1931862,4774,4877,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/09/19 00:00:00+00,1899/12/30 00:00:00+00,Monday,OPEN AREAS,THEFT <BICYCLE,STOLEN,200,CENTURIAN,N/A,RACER,MEN'S,BLACK,10,Vanier North,Sector 25,Central,5050053,53,368771.706,5032570.586
-8425560.5164743,5689274.44323273,4775,4636,2019,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Saturday,2019/05/01 00:00:00+00,1899/12/30 00:00:00+00,Saturday,PARKING LOTS,THEFT <BICYCLE,STOLEN,720,GARNEAU,URBANIA 4,HYBRID,MEN'S,BLACK,0,Centretown,Sector 22,Central,5050053,53,368330.4897,5032410.7455
-8423897.24401542,5690791.76475816,4776,5101,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/08/20 00:00:00+00,1899/12/30 00:00:00+00,Monday,OPEN AREAS,THEFT <BICYCLE,STOLEN,70,RALEIGH,SUMMIT,MOUNTAIN,UNISEX,BLUE,18,Centretown,Sector 23,Central,5050104,104,369488.7071,5033485.594
-8430704.60359944,5680266.97192994,4777,4978,2019,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Saturday,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,250,HYPER,HPR 700,RACER,MEN'S,BLACK RED,21,Byward Market,Sector 24,Central,5050023.02,23.02,364774.6921,5026061.557
-8427674.87573027,5686894.85273494,4778,5166,2019,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Saturday,2019/05/11 00:00:00+00,1899/12/30 00:00:00+00,Saturday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,RECOVERED,8000,SIMCOE,DELUXE 3I,OTHER,UNISEX,DARK GREEN,3,Civic Hospital-Central Park,Sector 21,Central,5050041,41,366860.7019,5030728.571
-8423897.24401542,5690791.76475816,4779,5380,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/08/20 00:00:00+00,1899/12/30 00:00:00+00,Monday,OPEN AREAS,THEFT <BICYCLE,STOLEN,80,TRIUMPH(2)/RALE,COMFORT/LASER/S,MOUNTAIN,UNISEX,GREEN,15,West Centretown,Sector 22,Central,5050104,104,369488.7071,5033485.594
-8427005.41399413,5686564.28477066,4780,4473,2019,2019/05/10 00:00:00+00,1899/12/30 00:00:00+00,Friday,2019/05/06 00:00:00+00,1899/12/30 00:00:00+00,Friday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,1000,UNKNOWN,UNKNOWN,TOURING,MEN'S, WHITE,21,Bayshore - Belltown,Sector 14,West,5050040,40,367333.7049,5030501.569
-8430890.90378908,5680553.90480197,4781,5460,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/09/23 00:00:00+00,1899/12/30 00:00:00+00,Monday,OPEN AREAS,THEFT <BICYCLE,STOLEN,325,CCM,DS-650,MOUNTAIN,MEN'S,N/A,21,Sandy Hill,Sector 24,Central,5050022,22,364641.697,5026261.5321
-8430135.55541592,5685723.06802877,4782,4485,2019,2019/05/10 00:00:00+00,1899/12/30 00:00:00+00,Friday,2019/05/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,550,SCOTT,HYBRID/MOUNTAIN,HYBRID,WOMEN'S, WHITE,21,Centretown,Sector 23,Central,5050046,46,365138.4521,5029890.5411
-8423897.24401542,5690791.76475816,4783,5576,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/08/20 00:00:00+00,1899/12/30 00:00:00+00,Monday,OPEN AREAS,THEFT <BICYCLE,STOLEN,60,TRIUMPH,LASER,MOUNTAIN,UNISEX,PURPLE,15,Carlington,Sector 21,Central,5050104,104,369488.7071,5033485.594
-8424517.53096224,5686355.99457556,4784,4634,2019,2019/05/10 00:00:00+00,1899/12/30 00:00:00+00,Friday,2019/05/09 00:00:00+00,1899/12/30 00:00:00+00,Friday,SCHOOLS DURING NOT SUPERVISED ACTIVITY,THEFT <BICYCLE,STOLEN,400,GT,WINDSTREAM,REGULAR,MEN'S,BLACK,21,Hintonburg - Mechanicsville,Sector 21,Central,5050015,15,369084.5041,5030373.2121
-8425770.7579744,5688849.5675432,4785,4602,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,455,GT,TRANSEO 3.0,HYBRID,MEN'S,BLACK,8,Centretown,Sector 23,Central,5050054,54,368185.7049,5032111.583
-8428439.08491385,5685972.02344365,4786,5666,2019,2019/09/30 00:00:00+00,1899/12/30 00:00:00+00,Monday,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Monday,OTHER NON COMMERCIAL/CORPORATE PLACES/ GOVT BLDG,THEFT <BICYCLE,STOLEN,679,TREK,DUAL SPORT 1,HYBRID,WOMEN'S,RED,21,Lowertown,Sector 24,Central,5050042,42,366329.7011,5030076.566
-8425635.67706925,5685304.8943089,4787,4791,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/06 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,1500,TREK,N/A,HYBRID,MEN'S,BLACK,21,Sandy Hill,Sector 24,Central,5050018,18,368305.7101,5029628.56
-8426194.26603597,5687182.61464035,4788,4874,2019,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/09/26 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,100,SUPERCYCLE,CRUISE CLASSIC,REGULAR,WOMEN'S,BLACK,1,Overbrook - McArthur,Sector 25,Central,5050038,38,367899.706,5030940.5721
-8425171.30979683,5684605.0782605,4789,4792,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,PARKING LOTS,THEFT <BICYCLE,STOLEN,600,SCHWINN,CHAPEL,HYBRID,UNISEX,BLACK,18,Island Park - Wellington Village,Sector 21,Central,5050018,18,368637.2381,5029141.3399
-8424412.71753772,5690341.23666437,4790,4875,2019,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/09/27 00:00:00+00,1899/12/30 00:00:00+00,Sunday,PARKING LOTS,THEFT <BICYCLE,STOLEN,750,OPUS,ORPHEO 5,HYBRID,WOMEN'S,BLACK,21,Centretown,Sector 23,Central,5050052,52,369129.6589,5033166.2871
-8435015.01382563,5675545.57840989,4791,5279,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,TRANSIT BUS / BUS SHELTER,THEFT <BICYCLE,STOLEN,400,NORTHROCK,1256618,HYBRID,UNISEX,GRAY,1,Centrepointe,Sector 15,West,5050137.05,137.05,361771.6819,5022721.5
-8451908.50050799,5671672.4810918,4792,5100,2019,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,500,CMM,KROSSPORT 700C,HYBRID,MEN'S,BLUE,21,Kanata Lakes - Arcardia,Sector 13,West,5050160.03,160.03,349898.1729,5019907.1921
-8432834.73018624,5683371.87526012,4793,5136,2019,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,RECOVERED,1000,MIELE,VENETO 4,HYBRID,WOMEN'S,BLUE WHITE,27,Kanata Lakes - Arcardia,Sector 13,West,5050033.01,33.01,363255.6901,5028224.5499
-8439102.30058816,5676285.34180166,4794,5280,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,PARKING LOTS,THEFT <BICYCLE,STOLEN,749,DEVINCI,ST-TROPEZ,HYBRID,MEN'S,GRAY,21,Centretown,Sector 23,Central,5050138,138,358889.8079,5023215.2249
-8424005.58281732,5690911.3749872,4795,5505,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,DWELLING UNIT,THEFT <BICYCLE,N/A,N/A,NA,N/A,N/A,N/A,N/A,0,Bayshore - Belltown,Sector 14,West,5050104,104,369411.706,5033568.5951
-8425258.52748194,5687591.28804258,4796,5157,2019,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/09/26 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,200,NORCO,PLATEAU W,HYBRID,WOMEN'S,BROWN,0,Kanata Lakes - Arcardia,Sector 13,West,5050049,49,368554.7079,5031233.574
-8425770.7579744,5688849.5675432,4797,5566,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,RECOVERED,900,SPECIALIZED,SIRRUS,HYBRID,WOMEN'S,PURPLE,8,West Centretown,Sector 22,Central,5050054,54,368185.7049,5032111.583
-8424596.50063027,5682042.5597421,4798,5313,2019,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/09/28 00:00:00+00,1899/12/30 00:00:00+00,Sunday,OPEN AREAS,THEFT <BICYCLE,STOLEN,400,ROCKY MOUNTAIN,FLARE 29,MOUNTAIN,MEN'S,GRAY,27,Overbrook - McArthur,Sector 25,Central,5050004,4,369059.8102,5027348.983
-8427496.98453361,5684882.67571857,4799,5690,2019,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,2019/08/07 00:00:00+00,1899/12/30 00:00:00+00,Wednesday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,250,TREK,N/A,MOUNTAIN,CHILD'S,RED,8,Vanier North,Sector 25,Central,5050035,35,366999.7049,5029319.5581
-8422641.30472322,5689376.9106492,4800,5600,2019,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/09/27 00:00:00+00,1899/12/30 00:00:00+00,Sunday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,400,COCA COLA,CRUISER,TOURING,UNISEX,RED,1,Billings Bridge - Alta Vista,Sector 34,East,5050101,101,370381.7121,5032503.583
-8424289.00962688,5688793.07770504,4801,4423,2019,2019/08/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2019/08/03 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,PARKING LOTS,THEFT <BICYCLE,STOLEN,130,HUFFY,NEWPORT,OTHER,MEN'S, LIGHT BLUE,7,Hintonburg - Mechanicsville,Sector 21,Central,5050051,51,369227.709,5032082.5811
-8451908.50050799,5671672.4810918,4802,5665,2019,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,300,CMM,N/A,MOUNTAIN,MEN'S,RED,1,Centretown,Sector 23,Central,5050160.03,160.03,349898.1729,5019907.1921
-8425752.1518787,5687443.59209468,4803,4524,2019,2019/08/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2019/07/27 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,PRIVATE PROPERTY STRUCTURE,THEFT <BICYCLE,STOLEN,N/A,ECLIPSE,RABINO,REGULAR,WOMEN'S, WHITE,18,Centretown,Sector 23,Central,5050037,37,368208.7071,5031126.574
-8422641.30472322,5689376.9106492,4804,5753,2019,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/09/27 00:00:00+00,1899/12/30 00:00:00+00,Sunday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,550,N/A,N/A,HYBRID,MEN'S,SILK,21,Lowertown,Sector 24,Central,5050101,101,370381.7121,5032503.583
-8425361.54638486,5687530.9693338,4805,4788,2019,2019/08/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2019/07/26 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,DWELLING UNIT,THEFT <BICYCLE,STOLEN,750,TREK,FX3,HYBRID,MEN'S,BLACK,0,Hintonburg - Mechanicsville,Sector 21,Central,5050049,49,368482.7079,5031190.574
-8451908.50050799,5671672.4810918,4806,5787,2019,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,2019/09/29 00:00:00+00,1899/12/30 00:00:00+00,Sunday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,400,CMM,N/A,MOUNTAIN,MEN'S,YELLOW,1,Laurentian,Sector 14,West,5050160.03,160.03,349898.1729,5019907.1921
-8426193.35168892,5688483.55389929,4807,4789,2019,2019/08/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2019/08/04 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,"STREETS, ROADS, HIGHWAYS",THEFT <BICYCLE,STOLEN,700,GIANT,CITY ESCAPE,REGULAR,N/A,BLACK,24,Centretown,Sector 23,Central,5050048,48,367891.2121,5031852.154
-8427495.03843425,5687392.53508414,4808,4405,2019,2019/09/28 00:00:00+00,1899/12/30 00:00:00+00,Saturday,2019/09/27 00:00:00+00,1899/12/30 00:00:00+00,Saturday,SCHOOLS DURING SUPERVISED ACTIVITY,THEFT <BICYCLE,STOLEN,400,SCHWINN,SUSPEND HARD TA,MOUNTAIN,WOMEN'S, DARK BLUE,21,Centretown,Sector 23,Central,5050048,48,366983.7019,5031078.574
-8426977.2373353,5687973.9362072,4809,4790,2019,2019/08/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2019/08/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,OTHER COMMERCIAL / CORPORATE PLACES,THEFT <BICYCLE,STOLEN,1000,CUBE,NATURE,HYBRID,MEN'S,BLACK,21,Hintonburg - Mechanicsville,Sector 21,Central,5050048,48,367343.703,5031489.5781
-8431140.10361788,5679423.65509701,4810,5664,2019,2019/09/28 00:00:00+00,1899/12/30 00:00:00+00,Saturday,2019/09/27 00:00:00+00,1899/12/30 00:00:00+00,Saturday,"SINGLE HOME, HOUSE",THEFT <BICYCLE,STOLEN,100,N/A,N/A,REGULAR,UNISEX,RED,0,Civic Hospital-Central Park,Sector 21,Central,5050023.02,23.02,364473.86,5025467.211
-8429185.84777465,5685367.2129051,4811,5124,2019,2019/08/06 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,2019/08/05 00:00:00+00,1899/12/30 00:00:00+00,Tuesday,PARKING LOTS,THEFT <BICYCLE,RECOVERED,650,GT,GT AGGRESSOR,MOUNTAIN,MEN'S,BLUE,7,Sandy Hill,Sector 24,Central,5050043,43,365808.7,5029647.5619
